-2.479,-4.6158,0
-2.0614,-4.4513,0
-3.6728,-4.8726,0
-0.82795,-2.5704,0
-0.81549,-2.8044,0
-0.6634,-2.1449,0
-0.23644,-2.2533,0
-0.4555,-2.6197,0
-0.40432,-2.1124,0
-0.67981,-2.8135,0
-0.74422,-1.6401,0
-0.91328,-1.3411,0
-0.53166,-2.6275,0
-2.4922,-6.2993,0
-2.5019,-6.6015,0
-2.5185,-6.6439,0
-2.9871,-6.2169,0
-2.6682,-6.0512,0
-0.70064,-1.6786,0
-0.60065,-1.5657,0
-1.2463,-3.783,0
-2.8872,-6.0213,0
-1.9323,-2.6241,0
-1.7211,-2.4556,0
-0.57029,-2.3888,0
-1.6197,-3.2166,0
-0.31255,-1.6463,0
-0.97746,-3.6249,0
-2.4555,-3.1464,0
-0.2333,-3.3374,0
0.24152,-3.4062,0
-2.2964,-4.9525,0
0.26119,-4.8331,0
-0.22189,-3.79,0
-0.24174,-1.4781,0
0.39401,-1.6079,0
2.3818,0.68175,0
-1.987,-5.391,0
-0.15127,-2.2265,0
-0.61058,-2.9244,0
2.52,1.2311,0
0.15501,-1.815,0
1.5907,0.31516,0
1.3749,0.08343,0
-0.13753,-1.534,0
-1.699,-3.7216,0
1.5776,-0.70741,0
-1.7038,-2.2469,0
-2.2597,-4.0461,0
0.05443,-1.5957,0
-1.6145,-3.8266,0
-1.637,-3.5747,0
1.5274,-0.21732,0
-1.3613,-2.9986,0
-1.666,-5.1942,0
-1.266,-2.478,0
-0.46101,-3.0948,0
0.31512,-3.2358,0
-1.532,-2.4802,0
-0.40102,-1.7353,0
-0.3997,-1.7411,0
-0.40265,-1.5809,0
-0.41997,-1.5715,0
-1.1651,-3.4518,0
-1.4862,-3.12,0
-1.7374,-4.9007,0
-1.7936,-4.1629,0
-1.7885,-4.4213,0
-1.4019,-4.8141,0
-1.8257,-4.0101,0
-1.6908,-4.4406,0
-1.3535,-4.4291,0
-1.6868,-4.2205,0
-1.0022,-4.0951,0
-1.6161,-4.0433,0
-2.1959,-6.2053,0
0.039169,-2.3718,0
-1.1862,-2.8297,0
-1.0664,-2.3817,0
-1.0075,-2.4002,0
-1.1483,-2.3532,0
-1.1704,-2.867,0
3.1132,2.2053,0
-1.135,-2.6961,0
-1.3461,-2.7926,0
-1.5287,-3.1643,0
-1.3257,-2.2121,0
-0.8998,-3.6819,0
-0.31904,-3.5303,0
-1.2703,-2.6303,0
0.040762,-2.7576,0
-1.2684,-3.1106,0
-1.1554,-4.1553,0
-1.2085,-3.3907,0
0.25149,-1.6838,0
-1.6529,-6.2772,0
-1.9676,-6.5821,0
-0.60434,-2.7734,0
-0.58452,-2.774,0
0.98851,-0.040382,0
-3.3535,-5.3745,0
-3.419,-5.1904,0
-3.1048,-5.1704,0
-3.4579,-5.2684,0
-0.45296,-1.6969,0
-3.017,-7.0544,0
-3.3133,-7.8662,0
-3.0195,-7.5924,0
-0.7629,-1.4197,0
1.725,0.22763,0
1.403,-0.99669,0
-0.11275,-1.8382,0
0.88609,-0.20453,0
-0.79557,-4.5881,0
-0.33384,-4.1809,0
-2.8254,-1.8078,0
-0.69223,-1.5226,0
-0.99203,-3.4567,0
-0.15438,-1.2996,1
0.94603,2.4427,1
1.5682,2.0663,1
-0.23329,-1.1012,1
-0.31501,-1.3395,1
1.5959,1.886,1
0.9273,0.086855,1
1.9959,4.3107,1
2.3901,2.3344,1
2.5117,2.8321,1
2.1259,2.2864,1
0.58135,1.9113,1
1.8885,2.8737,1
1.7695,2.7116,1
1.6474,2.5889,1
1.6812,2.7783,1
0.5281,0.30621,1
1.9889,2.7422,1
1.841,2.5131,1
0.65729,-0.0087949,1
1.7574,2.7512,1
0.44945,0.91648,1
1.2599,2.4496,1
1.351,2.0286,1
1.5777,0.9836,1
1.2449,0.33941,1
1.057,0.58266,1
0.53818,2.515,1
2.5467,4.1789,1
2.8958,4.7093,1
0.95473,0.31388,1
0.54591,-0.077822,1
-0.49591,-1.2539,1
-0.37484,-1.1763,1
0.70771,-0.077609,1
3.0571,3.7264,1
3.8395,5.5164,1
0.48937,0.058671,1
0.42505,0.74687,1
-0.211,-1.3078,1
0.70641,1.4699,1
0.87053,1.0035,1
1.3097,1.7356,1
0.70933,1.5793,1
0.50345,1.7769,1
0.95788,0.65433,1
0.66514,1.0115,1
0.93115,1.0386,1
0.99409,1.5707,1
0.91681,1.4482,1
0.55598,0.17243,1
0.71357,0.17475,1
0.68135,1.4312,1
0.92567,2.5765,1
0.49781,1.246,1
0.65304,3.02,1
-0.69725,-1.3865,1
-0.26957,-1.204,1
1.4288,5.1261,1
0.42559,-0.028846,1
0.67009,1.003,1
1.8196,3.2187,1
1.3757,3.2943,1
2.0367,3.5534,1
2.3241,3.9885,1
2.4696,3.8027,1
2.3748,3.6471,1
1.894,3.098,1
1.8741,3.2072,1
0.3288,0.28688,1
1.0151,3.1619,1
2.0017,3.3479,1
2.1244,3.4637,1
0.61258,0.63265,1
1.2434,1.176,1
1.6317,1.6812,1
1.1294,1.7734,1
1.1528,1.4046,1
1.7926,1.2122,1
1.7249,1.4419,1
1.3154,1.7159,1
1.2527,0.62756,1
1.3794,1.1885,1
0.79122,1.2096,1
0.39608,-0.019555,1
2.9619,5.609,1
2.7197,5.6782,1
2.1419,5.5316,1
2.6177,5.1196,1
0.54916,0.25272,1
0.45522,1.5041,1
0.47513,2.3396,1
4.2658,6.3022,1
-0.29134,-1.1147,1
-0.40129,-1.3176,1
1.6771,3.356,1
0.85228,0.24193,1
1.2227,2.2157,1
0.50297,0.3471,1
0.85035,0.44817,1
0.36916,0.81592,1
-0.081151,-1.2276,1
0.32619,0.51313,1
0.8915,0.71908,1
0.60573,0.66665,1
0.57713,0.57762,1
0.74309,1.9375,1
0.69595,-2.6908,2
0.85425,-1.9928,2
0.6309,-1.0708,2
0.51353,-1.8602,2
0.64848,-1.4601,2
1.0116,-2.9008,2
-0.32751,-0.075393,2
-0.45236,-0.73565,2
-0.075182,-0.81182,2
0.068445,0.30375,2
-0.8911,1.0051,2
-0.77495,1.0427,2
0.13717,1.827,2
0.80934,-0.63987,2
0.35753,-0.57816,2
0.68986,-0.38544,2
0.40582,-1.3006,2
-0.36766,0.6288,2
0.92044,-0.87616,2
0.51145,-0.37488,2
0.42787,3.1375,2
-0.6366,-0.52011,2
0.3297,-0.88713,2
0.0010687,0.83885,2
0.10556,0.18602,2
0.0024211,0.45802,2
-1.4397,-0.77318,2
0.65854,-1.4727,2
-0.40956,-0.84342,2
0.40287,-0.57676,2
0.1778,-0.77532,2
0.23856,-0.18188,2
-1.0853,-0.002997,2
0.963,-1.0748,2
-0.45215,-0.95312,2
0.10249,0.60319,2
0.89586,-1.4391,2
-0.31574,0.30708,2
-0.66377,0.28032,2
0.30706,0.57907,2
0.25626,-1.1022,2
0.17153,0.72875,2
0.19604,-0.1005,2
-0.13807,0.53981,2
-0.11876,0.070598,2
-0.32264,1.214,2
-0.083177,1.5227,2
0.19131,-0.67185,2
0.77381,-3.0586,2
-0.4127,-0.81326,2
-1.0736,1.0642,2
-1.6449,1.3746,2
-0.033069,0.01935,2
0.37183,-1.4008,2
0.23273,-1.2306,2
0.44274,-1.242,2
0.68796,-1.5417,2
-0.18064,3.3143,2
0.13514,0.19282,2
0.77814,-2.8017,2
0.1934,0.65194,2
-0.34635,2.0112,2
0.14594,-0.30532,2
0.64855,-2.1588,2
-0.0071217,-1.2254,2
-0.038125,0.23226,2
0.10229,-1.1828,2
-0.31018,0.7327,2
0.79346,-0.75187,2
-0.88903,-0.66402,2
-0.83872,-0.70216,2
0.43677,-0.42806,2
0.90906,-0.99472,2
-0.21719,-0.841,2
-0.51937,1.4885,2
-0.54894,-0.31287,2
0.36085,1.5485,2
-0.010223,0.57446,2
-0.1526,-0.17943,2
0.81599,-0.2215,2
0.18347,-0.78423,2
-0.19299,2.0479,2
0.081346,-1.1891,2
0.49903,-1.2835,2
0.17884,-1.3488,2
0.34377,-1.3122,2
0.54713,-1.5429,2
-0.082415,-0.70834,2
1.4134,-1.38,2
1.791,-1.6297,2
1.5444,-1.5974,2
1.1756,-1.5503,2
-0.1962,-0.31629,2
-0.12905,1.1722,2
0.53239,-0.67453,2
0.95835,-0.97637,2
0.80394,-0.52907,2
0.30727,-1.0393,2
0.31283,-1.4182,2
0.19243,0.6543,2
0.55234,-0.36436,2
0.19751,-1.3623,2
0.048053,-0.49414,2
-1.2099,-0.70517,2
-0.38789,0.58414,2
0.24942,-0.10183,2
-0.44791,-0.54056,2
-2.2034,1.6325,2
-0.36316,-0.90642,2
0.72207,-1.0397,2
-0.20266,1.2827,2
-0.42375,1.6474,2
-0.13212,0.79112,2
-0.77703,0.29218,2
-0.76018,0.4244,2
0.34081,-1.4224,2
-0.29513,1.2126,2
-1.6916,0.48596,2
0.089355,0.12751,2
-0.081824,-0.21783,2
-0.066215,-0.83952,2
-0.33073,1.2066,2
1.0378,-2.084,2
-0.26141,-0.84624,2
0.16716,0.23915,2
0.19454,-0.93655,2
0.63073,-1.8297,2
0.47868,-1.3877,2
0.75634,-1.0149,2
0.9055,-1.0137,2
0.83991,-2.7929,2
0.55994,-2.9359,2
-1.0209,0.80314,2
0.99049,-2.6969,2
0.055895,-1.0378,2
-1.0899,0.98648,2
-0.8548,0.66843,2
0.040941,0.74727,2
-0.80482,0.70001,2
0.67506,-0.96812,2
-0.09631,0.18272,2
0.45192,-0.9533,2
0.84812,-0.69454,2
0.79961,-0.83324,2
-0.25237,1.3789,2
0.78112,-3.4007,2
